#Date/Time of Update: 2018-05-09 10:38:39 AM,#Player ID,#LastName,#FirstName,#Jersey Num,#Position,#Height,#Weight,#Birth Date,#Age,#Birth City,#Birth Country,#Rookie,#High School,#College,#Twitter,#Roster Status,#Draft,#Contract,#Shoots,#Catches,#Team ID,#Team Abbr.,#Team City,#Team Name,#Official Image URL
,13689,Kerfoot,Alexander,13,C,"5'10""",175,1994-08-11,23,"Vancouver, BC",Canada,N,,,,ASSIGNED_ROSTER,2012 by NJD with pick 29 in round 5 (150 overall),832500 salary starting in 2017 on a 2 year contract,L,null,22,COL,Colorado,Avalanche,https://nhl.bamcontent.com/images/headshots/current/168x168/8477021@2x.jpg
,5846,Kero,Tanner,67,C,"6'0""",185,1992-07-24,25,"Hancock, MI",USA,N,,,,ASSIGNED_MINORS,,700000 salary starting in 2017 on a 2 year contract,L,null,20,CHI,Chicago,Blackhawks,https://nhl.bamcontent.com/images/headshots/current/168x168/8478528@2x.jpg
,787,Kesler,Ryan,17,C,"6'2""",202,1984-08-31,33,"Livonia, MI",USA,N,,,Ryan_Kesler,ASSIGNED_ROSTER,2003 by VAN with pick 23 in round 1 (23 overall),6675000 salary starting in 2017 on a 6 year contract,R,null,29,ANA,Anaheim,Ducks,https://nhl.bamcontent.com/images/headshots/current/168x168/8470616@2x.jpg
,4008,Kessel,Phil,81,RW,"6'0""",202,1987-10-02,30,"Madison, WI",USA,N,,,PKessel81,ASSIGNED_ROSTER,2006 by BOS with pick 5 in round 1 (5 overall),7000000 salary starting in 2017 on a 8 year contract,R,null,10,PIT,Pittsburgh,Penguins,https://nhl.bamcontent.com/images/headshots/current/168x168/8473548@2x.jpg
,14440,Keyser,Kyle,,G,,,1999-03-07,19,,,Y,,,,ASSIGNED_MINORS,,,null,L,11,BOS,Boston,Bruins,
,5875,Khaira,Jujhar,16,LW,"6'4""",214,1994-08-13,23,"Surrey, BC",Canada,N,,,jujhar94,ASSIGNED_ROSTER,2012 by EDM with pick 2 in round 3 (63 overall),650000 salary starting in 2017 on a 2 year contract,L,null,24,EDM,Edmonton,Oilers,https://nhl.bamcontent.com/images/headshots/current/168x168/8476915@2x.jpg
,5378,Khokhlachev,Alex,76,C,"5'10""",181,1993-09-09,24,Moscow,Russia,N,,,,ASSIGNED_OTHER,2011 by BOS with pick 10 in round 2 (40 overall),,L,null,11,BOS,Boston,Bruins,https://nhl.bamcontent.com/images/headshots/current/168x168/8476435@2x.jpg
,4763,Khudobin,Anton,35,G,"5'11""",195,1986-05-07,32,Ust-Kamenogorsk,Kazakhstan,N,,,,ASSIGNED_ROSTER,2004 by MIN with pick 13 in round 7 (206 overall),1200000 salary starting in 2017 on a 2 year contract,null,L,11,BOS,Boston,Bruins,https://nhl.bamcontent.com/images/headshots/current/168x168/8471418@2x.jpg
,5165,Killorn,Alex,17,C,"6'1""",196,1989-09-14,28,"Halifax, NS",Canada,N,,,Akillorn19,ASSIGNED_ROSTER,2007 by TBL with pick 16 in round 3 (77 overall),4450000 salary starting in 2017 on a 7 year contract,L,null,1,TBL,Tampa Bay,Lightning,https://nhl.bamcontent.com/images/headshots/current/168x168/8473986@2x.jpg
,5180,Kinkaid,Keith,1,G,"6'3""",195,1989-07-04,28,"Farmingville, NY",USA,N,,,Blockaid1,ASSIGNED_ROSTER,,1200000 salary starting in 2017 on a 2 year contract,null,L,7,NJD,New Jersey,Devils,https://nhl.bamcontent.com/images/headshots/current/168x168/8476234@2x.jpg
,5001,Klefbom,Oscar,77,D,"6'3""",215,1993-07-20,24,Karlstad,Sweden,N,,,Klefbom93,ASSIGNED_ROSTER,2011 by EDM with pick 19 in round 1 (19 overall),3500000 salary starting in 2017 on a 7 year contract,L,null,24,EDM,Edmonton,Oilers,https://nhl.bamcontent.com/images/headshots/current/168x168/8476472@2x.jpg
,3804,Klein,Kevin,8,D,"6'1""",206,1984-12-13,33,"Kitchener, ON",Canada,N,,,,ASSIGNED_OTHER,2003 by NSH with pick 7 in round 2 (37 overall),,R,null,9,NYR,New York,Rangers,https://nhl.bamcontent.com/images/headshots/current/168x168/8470630@2x.jpg
,13678,Klimchuk,Morgan,45,LW,"6'0""",185,1995-03-01,23,"Regina, SK",Canada,Y,,,,ASSIGNED_OTHER,,832500 salary starting in 2017 on a 3 year contract,null,null,23,CGY,Calgary,Flames,https://nhl.bamcontent.com/images/headshots/current/168x168/8477449@2x.jpg
,4984,Klingberg,Carl,48,LW,"6'3""",205,1991-01-28,27,Gothenburg,Sweden,N,,,CarlKlingberg,ASSIGNED_OTHER,2009 by ATL with pick 4 in round 2 (34 overall),,R,null,9,NYR,New York,Rangers,https://nhl.bamcontent.com/images/headshots/current/168x168/8475159@2x.jpg
,5484,Klingberg,John,3,D,"6'2""",177,1992-08-14,25,Gothenburg,Sweden,N,,,johnklingberg,ASSIGNED_ROSTER,2010 by DAL with pick 11 in round 5 (131 overall),3500000 salary starting in 2017 on a 7 year contract,R,null,27,DAL,Dallas,Stars,https://nhl.bamcontent.com/images/headshots/current/168x168/8475906@2x.jpg
,13874,Kloos,Justin,82,C,"5'9""",180,1993-11-30,24,"Lakeville, MN",USA,N,,,,ASSIGNED_MINORS,,700000 salary starting in 2017 on a 2 year contract,R,null,25,MIN,Minnesota,Wild,https://nhl.bamcontent.com/images/headshots/current/168x168/8480082@2x.jpg
,5340,Knight,Corban,53,C,"6'2""",195,1990-09-10,27,"Oliver, BC",Canada,N,,,,ASSIGNED_MINORS,2009 by FLO with pick 14 in round 5 (135 overall),650000 salary starting in 2017 on a 2 year contract,R,null,6,PHI,Philadelphia,Flyers,https://nhl.bamcontent.com/images/headshots/current/168x168/8475260@2x.jpg
,5542,Koekkoek,Slater,29,D,"6'2""",193,1994-02-18,24,"Winchester, ON",Canada,N,,,,ASSIGNED_ROSTER,2012 by TBL with pick 10 in round 1 (10 overall),800000 salary starting in 2017 on a 1 year contract,L,null,1,TBL,Tampa Bay,Lightning,https://nhl.bamcontent.com/images/headshots/current/168x168/8476886@2x.jpg
,3763,Koivu,Mikko,9,C,"6'3""",215,1983-03-12,35,Turku,Finland,N,,,,ASSIGNED_ROSTER,2001 by MIN with pick 6 in round 1 (6 overall),5400000 salary starting in 2017 on a 2 year contract,L,null,25,MIN,Minnesota,Wild,https://nhl.bamcontent.com/images/headshots/current/168x168/8469459@2x.jpg
,5140,Komarov,Leo,47,C,"5'11""",209,1987-01-23,31,Narva,EST,N,,,LKomarov,ASSIGNED_ROSTER,2006 by TOR with pick 27 in round 6 (180 overall),2950000 salary starting in 2017 on a 4 year contract,L,null,12,TOR,Toronto,Maple Leafs,https://nhl.bamcontent.com/images/headshots/current/168x168/8473463@2x.jpg
,5619,Konecny,Travis,11,C,"5'10""",175,1997-03-11,21,"London, ON",Canada,N,,,,ASSIGNED_ROSTER,2015 by PHI with pick 24 in round 1 (24 overall),832500 salary starting in 2017 on a 3 year contract,R,null,6,PHI,Philadelphia,Flyers,https://nhl.bamcontent.com/images/headshots/current/168x168/8478439@2x.jpg
,4033,Kopitar,Anze,11,C,"6'3""",224,1987-08-24,30,Jesenice,SVN,N,,,AnzeKopitar,ASSIGNED_ROSTER,2005 by LAK with pick 11 in round 1 (11 overall),4000000 salary starting in 2017 on a 8 year contract,L,null,28,LAK,Los Angeles,Kings,https://nhl.bamcontent.com/images/headshots/current/168x168/8471685@2x.jpg
,14443,Korenar,Josef,32,G,"6'1""",185,1998-01-30,20,Pelhrimov,Czech Republic,Y,,,,ASSIGNED_MINORS,,,null,L,26,SJS,San Jose,Sharks,
,5887,Korpisalo,Joonas,70,G,"6'3""",182,1994-04-28,24,Pori,Finland,N,,,jkorpisalo,ASSIGNED_ROSTER,2012 by CBJ with pick 1 in round 3 (62 overall),700000 salary starting in 2017 on a 2 year contract,null,L,19,CBJ,Columbus,Blue Jackets,https://nhl.bamcontent.com/images/headshots/current/168x168/8476914@2x.jpg
,11707,Kossila,Kalle,83,LW,"5'10""",185,1993-04-14,25,Kauniainen,Finland,N,,,,ASSIGNED_MINORS,,832500 salary starting in 2017 on a 2 year contract,L,null,29,ANA,Anaheim,Ducks,https://nhl.bamcontent.com/images/headshots/current/168x168/8479290@2x.jpg
,5104,Kreider,Chris,20,LW,"6'3""",224,1991-04-30,27,"Boxford, MA",USA,N,,,ChrisKreider,ASSIGNED_ROSTER,2009 by NYR with pick 19 in round 1 (19 overall),4000000 salary starting in 2017 on a 4 year contract,L,null,9,NYR,New York,Rangers,https://nhl.bamcontent.com/images/headshots/current/168x168/8475184@2x.jpg
,4224,Krejci,David,46,C,"6'0""",188,1986-04-28,32,Sternberk,CzechRepublic,N,,,,ASSIGNED_ROSTER,2004 by BOS with pick 33 in round 2 (63 overall),7500000 salary starting in 2017 on a 6 year contract,R,null,11,BOS,Boston,Bruins,https://nhl.bamcontent.com/images/headshots/current/168x168/8471276@2x.jpg
,819,Kronwall,Niklas,55,D,"6'0""",194,1981-01-12,37,Stockholm,Sweden,N,,,,ASSIGNED_ROSTER,2000 by DET with pick 29 in round 1 (29 overall),3500000 salary starting in 2017 on a 7 year contract,L,null,16,DET,Detroit,Red Wings,https://nhl.bamcontent.com/images/headshots/current/168x168/8468509@2x.jpg
,5098,Krug,Torey,47,D,"5'9""",186,1991-04-12,27,"Livonia, MI",USA,N,,,ToreyKrug,ASSIGNED_ROSTER,,5000000 salary starting in 2017 on a 4 year contract,L,null,11,BOS,Boston,Bruins,https://nhl.bamcontent.com/images/headshots/current/168x168/8476792@2x.jpg
,4823,Kruger,Marcus,16,C,"6'0""",186,1990-05-27,27,Stockholm,Sweden,N,,,,ASSIGNED_ROSTER,2009 by CHI with pick 28 in round 5 (149 overall),1475000 salary starting in 2017 on a 3 year contract,L,null,3,CAR,Carolina,Hurricanes,https://nhl.bamcontent.com/images/headshots/current/168x168/8475323@2x.jpg
,5300,Kucherov,Nikita,86,RW,"5'11""",178,1993-06-17,24,Maykop,Russia,N,,,,ASSIGNED_ROSTER,2011 by TBL with pick 28 in round 2 (58 overall),4500000 salary starting in 2017 on a 3 year contract,L,null,1,TBL,Tampa Bay,Lightning,https://nhl.bamcontent.com/images/headshots/current/168x168/8476453@2x.jpg
,5168,Kuemper,Darcy,35,G,"6'5""",215,1990-05-03,28,"Saskatoon, SK",Canada,N,,,dkuemps35,ASSIGNED_ROSTER,2009 by MIN with pick 10 in round 6 (161 overall),650000 salary starting in 2017 on a 1 year contract,null,null,30,ARI,Arizona,Coyotes,https://nhl.bamcontent.com/images/headshots/current/168x168/8475311@2x.jpg
,5907,Kuhnhackl,Tom,34,RW,"6'2""",196,1992-01-21,26,Landshut,DEU,N,,,,ASSIGNED_ROSTER,2010 by PIT with pick 20 in round 4 (110 overall),625000 salary starting in 2017 on a 2 year contract,L,null,10,PIT,Pittsburgh,Penguins,https://nhl.bamcontent.com/images/headshots/current/168x168/8475832@2x.jpg
,9053,Kukan,Dean,46,D,"6'2""",186,1993-07-08,24,Volketswil,Switzerland,N,,,,ASSIGNED_MINORS,,700000 salary starting in 2017 on a 1 year contract,L,null,19,CBJ,Columbus,Blue Jackets,https://nhl.bamcontent.com/images/headshots/current/168x168/8478567@2x.jpg
,5554,Kulak,Brett,61,D,"6'2""",187,1994-01-06,24,"Edmonton, AB",Canada,N,,,brettkulak61,ASSIGNED_ROSTER,2012 by CGY with pick 14 in round 4 (105 overall),650000 salary starting in 2017 on a 1 year contract,L,null,23,CGY,Calgary,Flames,https://nhl.bamcontent.com/images/headshots/current/168x168/8476967@2x.jpg
,4549,Kulemin,Nikolai,86,LW,"6'1""",228,1986-07-14,31,Magnitogorsk,Russia,N,,,,ASSIGNED_ROSTER,2006 by TOR with pick 14 in round 2 (44 overall),5250000 salary starting in 2017 on a 4 year contract,L,null,8,NYI,New York,Islanders,https://nhl.bamcontent.com/images/headshots/current/168x168/8473579@2x.jpg
,4706,Kulikov,Dmitry,5,D,"6'1""",204,1990-10-29,27,Lipetsk,Russia,N,,,kulioo7,ASSIGNED_ROSTER,2009 by FLO with pick 14 in round 1 (14 overall),4333333 salary starting in 2017 on a 3 year contract,L,null,2,WPJ,Winnipeg,Jets,https://nhl.bamcontent.com/images/headshots/current/168x168/8475179@2x.jpg
,9641,Kunin,Luke,19,C,"6'0""",193,1997-12-04,20,"Chesterfield, MO",USA,N,,,,ASSIGNED_MINORS,2016 by MIN with pick 15 in round 1 (15 overall),832500 salary starting in 2017 on a 3 year contract,R,null,25,MIN,Minnesota,Wild,https://nhl.bamcontent.com/images/headshots/current/168x168/8479316@2x.jpg
,898,Kunitz,Chris,14,LW,"6'0""",195,1979-09-26,38,"Regina, SK",Canada,N,,,,ASSIGNED_ROSTER,,2000000 salary starting in 2017 on a 1 year contract,L,null,1,TBL,Tampa Bay,Lightning,https://nhl.bamcontent.com/images/headshots/current/168x168/8470543@2x.jpg
,13720,Kuokkanen,Janne,59,C,"6'1""",188,1998-05-25,19,Oulunsalo,Finland,Y,,,,ASSIGNED_MINORS,2016 by CAR with pick 13 in round 2 (43 overall),700000 salary starting in 2017 on a 3 year contract,L,null,3,CAR,Carolina,Hurricanes,https://nhl.bamcontent.com/images/headshots/current/168x168/8479511@2x.jpg
,5568,Kuraly,Sean,52,C,"6'2""",213,1993-01-20,25,"Dublin, OH",USA,N,,,,ASSIGNED_ROSTER,2011 by SJS with pick 12 in round 5 (133 overall),832500 salary starting in 2017 on a 2 year contract,L,null,11,BOS,Boston,Bruins,https://nhl.bamcontent.com/images/headshots/current/168x168/8476374@2x.jpg
,5344,Kuznetsov,Evgeny,92,C,"6'2""",204,1992-05-19,26,Chelyabinsk,Russia,N,,,,ASSIGNED_ROSTER,2010 by WSH with pick 26 in round 1 (26 overall),5000000 salary starting in 2017 on a 8 year contract,L,null,5,WSH,Washington,Capitals,https://nhl.bamcontent.com/images/headshots/current/168x168/8475744@2x.jpg
,5654,Kylington,Oliver,58,D,"6'0""",183,1997-05-19,21,Stockholm,Sweden,N,,,,ASSIGNED_OTHER,2015 by CGY with pick 30 in round 2 (60 overall),700000 salary starting in 2017 on a 3 year contract,L,null,23,CGY,Calgary,Flames,https://nhl.bamcontent.com/images/headshots/current/168x168/8478430@2x.jpg
,10177,Labanc,Kevin,62,RW,"5'11""",185,1995-12-12,22,"Brooklyn, NY",USA,N,,,Str8ToTheBanc,ASSIGNED_ROSTER,2014 by SJS with pick 21 in round 6 (171 overall),650000 salary starting in 2017 on a 3 year contract,R,null,26,SJS,San Jose,Sharks,https://nhl.bamcontent.com/images/headshots/current/168x168/8478099@2x.jpg
,11363,Labate,Joseph,62,C,"6'5""",210,1993-04-16,25,"Burnsville, MN",USA,Y,,,,ASSIGNED_OTHER,2011 by VAN with pick 10 in round 4 (101 overall),650000 salary starting in 2017 on a 1 year contract,L,null,21,VAN,Vancouver,Canucks,https://nhl.bamcontent.com/images/headshots/current/168x168/8476425@2x.jpg
,5062,Labrie,Pierre-Cedric,76,LW,"6'3""",226,1986-12-06,31,"Baie-Comeau, QC",Canada,N,,,PcLabrie,ASSIGNED_OTHER,,650000 salary starting in 2017 on a 1 year contract,L,null,18,NSH,Nashville,Predators,https://nhl.bamcontent.com/images/headshots/current/168x168/8474201@2x.jpg
,5137,Lack,Eddie,31,G,"6'4""",187,1988-01-05,30,Norrtälje,Sweden,N,,,eddielack,ASSIGNED_MINORS,,1588235 salary starting in 2017 on a 2 year contract,null,L,7,NJD,New Jersey,Devils,https://nhl.bamcontent.com/images/headshots/current/168x168/8475663@2x.jpg
,3658,Ladd,Andrew,16,LW,"6'3""",192,1985-12-12,32,"Maple Ridge, BC",Canada,N,,,aladd16,ASSIGNED_ROSTER,2004 by CAR with pick 4 in round 1 (4 overall),1000000 salary starting in 2017 on a 7 year contract,L,null,8,NYI,New York,Islanders,https://nhl.bamcontent.com/images/headshots/current/168x168/8471217@2x.jpg
,11732,LaDue,Paul,38,D,"6'2""",198,1992-09-06,25,"Grand Forks, ND",USA,N,,,,ASSIGNED_MINORS,2012 by LAK with pick 30 in round 6 (181 overall),874125 salary starting in 2017 on a 1 year contract,R,null,28,LAK,Los Angeles,Kings,https://nhl.bamcontent.com/images/headshots/current/168x168/8476983@2x.jpg
,11721,Lagace,Maxime,33,G,"6'2""",190,1993-01-12,25,"Saint-Augustin, QC",Canada,N,,,,ASSIGNED_MINORS,,650000 salary starting in 2017 on a 1 year contract,null,L,142,VGK,Vegas,Golden Knights,https://nhl.bamcontent.com/images/headshots/current/168x168/8476509@2x.jpg
,9628,Laine,Patrik,29,RW,"6'5""",206,1998-04-19,20,Tampere,Finland,N,,,PatrikLaine29,ASSIGNED_ROSTER,,832500 salary starting in 2017 on a 3 year contract,R,null,2,WPJ,Winnipeg,Jets,https://nhl.bamcontent.com/images/headshots/current/168x168/8479339@2x.jpg
,4986,Landeskog,Gabriel,92,LW,"6'1""",215,1992-11-23,25,Stockholm,Sweden,N,,,GabeLandeskog92,ASSIGNED_ROSTER,2011 by COL with pick 2 in round 1 (2 overall),6000000 salary starting in 2017 on a 7 year contract,L,null,22,COL,Colorado,Avalanche,https://nhl.bamcontent.com/images/headshots/current/168x168/8476455@2x.jpg
,12197,Langhamer,Marek,30,G,"6'2""",190,1994-07-22,23,Moravska Trebova,CzechRepublic,N,,,,ASSIGNED_OTHER,2012 by PHX with pick 3 in round 7 (184 overall),660000 salary starting in 2017 on a 1 year contract,null,L,30,ARI,Arizona,Coyotes,https://nhl.bamcontent.com/images/headshots/current/168x168/8476986@2x.jpg
,10160,Lappin,Nick,36,RW,"6'1""",175,1992-11-01,25,"Geneva, IL",USA,N,,,,ASSIGNED_MINORS,,750000 salary starting in 2017 on a 2 year contract,R,null,7,NJD,New Jersey,Devils,https://nhl.bamcontent.com/images/headshots/current/168x168/8479250@2x.jpg
,5829,Larkin,Dylan,71,LW,"6'1""",198,1996-07-30,21,"Waterford, MI",USA,N,,,Dylanlarkin39,ASSIGNED_ROSTER,2014 by DET with pick 15 in round 1 (15 overall),,L,null,16,DET,Detroit,Red Wings,https://nhl.bamcontent.com/images/headshots/current/168x168/8477946@2x.jpg
,5174,Larsson,Johan,22,LW,"5'11""",198,1992-07-25,25,Lau,Sweden,N,,,,ASSIGNED_ROSTER,2010 by MIN with pick 26 in round 2 (56 overall),1400000 salary starting in 2017 on a 2 year contract,L,null,15,BUF,Buffalo,Sabres,https://nhl.bamcontent.com/images/headshots/current/168x168/8475728@2x.jpg
,4989,Larsson,Adam,6,D,"6'3""",210,1992-11-12,25,Skellefteå,Sweden,N,,,AdamLarsson3,ASSIGNED_ROSTER,2011 by NJD with pick 4 in round 1 (4 overall),4500000 salary starting in 2017 on a 6 year contract,R,null,24,EDM,Edmonton,Oilers,https://nhl.bamcontent.com/images/headshots/current/168x168/8476457@2x.jpg
,5284,Lashoff,Brian,23,D,"6'3""",219,1990-07-16,27,"Albany, NY",USA,N,,,,ASSIGNED_MINORS,,650000 salary starting in 2017 on a 2 year contract,L,null,16,DET,Detroit,Red Wings,https://nhl.bamcontent.com/images/headshots/current/168x168/8474873@2x.jpg
,5250,Latta,Michael,46,C,"6'0""",207,1991-05-25,26,"Kitchener, ON",Canada,N,,,Latta17,ASSIGNED_OTHER,2009 by NSH with pick 11 in round 3 (72 overall),650000 salary starting in 2017 on a 1 year contract,R,null,7,NJD,New Jersey,Devils,https://nhl.bamcontent.com/images/headshots/current/168x168/8475247@2x.jpg
,5139,Laughton,Scott,21,C,"6'1""",190,1994-05-30,23,"Oakville, ON",Canada,N,,,Laughts21,ASSIGNED_ROSTER,2012 by PHI with pick 20 in round 1 (20 overall),875000 salary starting in 2017 on a 2 year contract,L,null,6,PHI,Philadelphia,Flyers,https://nhl.bamcontent.com/images/headshots/current/168x168/8476872@2x.jpg
,5454,Lazar,Curtis,20,C,"6'0""",209,1995-02-02,23,"Salmon Arm, BC",Canada,N,,,CurtisLazar95,ASSIGNED_ROSTER,2013 by OTT with pick 17 in round 1 (17 overall),850000 salary starting in 2017 on a 2 year contract,R,null,23,CGY,Calgary,Flames,https://nhl.bamcontent.com/images/headshots/current/168x168/8477508@2x.jpg
,4834,Leddy,Nick,2,D,"6'0""",204,1991-03-20,27,"Eden Prairie, MN",USA,N,,,ledpipe08,ASSIGNED_ROSTER,2009 by MIN with pick 16 in round 1 (16 overall),5000000 salary starting in 2017 on a 7 year contract,L,null,8,NYI,New York,Islanders,https://nhl.bamcontent.com/images/headshots/current/168x168/8475181@2x.jpg
,5199,Lee,Anders,27,C,"6'3""",231,1990-07-03,27,"Edina, MN",USA,N,,,leeberr09,ASSIGNED_ROSTER,2009 by NYI with pick 1 in round 6 (152 overall),4500000 salary starting in 2017 on a 4 year contract,L,null,8,NYI,New York,Islanders,https://nhl.bamcontent.com/images/headshots/current/168x168/8475314@2x.jpg
,10064,Lehkonen,Artturi,62,LW,"6'0""",183,1995-07-04,22,Piikkio,Finland,N,,,,ASSIGNED_ROSTER,2013 by MTL with pick 25 in round 2 (55 overall),832500 salary starting in 2017 on a 3 year contract,L,null,14,MTL,Montreal,Canadiens,https://nhl.bamcontent.com/images/headshots/current/168x168/8477476@2x.jpg
,4867,Lehner,Robin,40,G,"6'4""",245,1991-07-24,26,Gothenburg,Sweden,N,,,RobinLehner,ASSIGNED_ROSTER,2009 by OTT with pick 16 in round 2 (46 overall),4000000 salary starting in 2017 on a 1 year contract,null,L,15,BUF,Buffalo,Sabres,https://nhl.bamcontent.com/images/headshots/current/168x168/8475215@2x.jpg
,5386,Lehtera,Jori,15,C,"6'2""",212,1987-12-23,30,Helsinki,Finland,N,,,Lempaalanpoika,ASSIGNED_ROSTER,2008 by STL with pick 4 in round 3 (65 overall),,L,null,6,PHI,Philadelphia,Flyers,https://nhl.bamcontent.com/images/headshots/current/168x168/8474627@2x.jpg
,994,Lehtonen,Kari,32,G,"6'4""",209,1983-11-16,34,Helsinki,Finland,N,,,,ASSIGNED_ROSTER,2002 by ATL with pick 2 in round 1 (2 overall),5000000 salary starting in 2017 on a 5 year contract,null,L,27,DAL,Dallas,Stars,https://nhl.bamcontent.com/images/headshots/current/168x168/8470140@2x.jpg
,5857,Leier,Taylor,20,LW,"5'11""",180,1994-02-15,24,"Saskatoon, SK",Canada,N,,,,ASSIGNED_ROSTER,2012 by PHI with pick 26 in round 4 (117 overall),806588 salary starting in 2017 on a 1 year contract,L,null,6,PHI,Philadelphia,Flyers,https://nhl.bamcontent.com/images/headshots/current/168x168/8476955@2x.jpg
,507,Leighton,Michael,32,G,"6'3""",186,1981-05-19,37,"Petrolia, ON",Canada,N,,,,ASSIGNED_MINORS,,650000 salary starting in 2017 on a 1 year contract,null,L,3,CAR,Carolina,Hurricanes,https://nhl.bamcontent.com/images/headshots/current/168x168/8468038@2x.jpg
,5917,Leipsic,Brendan,9,C,"5'10""",180,1994-05-18,24,"Winnipeg, MB",Canada,N,,,,ASSIGNED_ROSTER,2012 by NSH with pick 28 in round 3 (89 overall),650000 salary starting in 2017 on a 2 year contract,L,null,21,VAN,Vancouver,Canucks,https://nhl.bamcontent.com/images/headshots/current/168x168/8476894@2x.jpg
,5265,Leivo,Josh,32,LW,"6'2""",210,1993-05-26,24,"Innisfil, ON",Canada,N,,,,ASSIGNED_ROSTER,2011 by TOR with pick 25 in round 3 (86 overall),650000 salary starting in 2017 on a 2 year contract,R,null,12,TOR,Toronto,Maple Leafs,https://nhl.bamcontent.com/images/headshots/current/168x168/8476410@2x.jpg
,11734,Lemieux,Brendan,48,LW,"6'1""",210,1996-03-15,22,"Denver, CO",USA,N,,,,ASSIGNED_MINORS,2014 by BUF with pick 1 in round 2 (31 overall),800000 salary starting in 2017 on a 3 year contract,L,null,2,WPJ,Winnipeg,Jets,https://nhl.bamcontent.com/images/headshots/current/168x168/8477962@2x.jpg
,413,Leopold,Jordan,33,D,"6'1""",206,1980-08-03,37,"Golden Valley, MN",USA,N,,,,ASSIGNED_ROSTER,,,L,null,25,MIN,Minnesota,Wild,https://nhl.bamcontent.com/images/headshots/current/168x168/8467917@2x.jpg
,9057,Lernout,Brett,36,D,"6'4""",214,1995-09-24,22,"Winnipeg, MB",Canada,N,,,,ASSIGNED_MINORS,2014 by MTL with pick 13 in round 3 (73 overall),600000 salary starting in 2017 on a 3 year contract,R,null,14,MTL,Montreal,Canadiens,https://nhl.bamcontent.com/images/headshots/current/168x168/8478004@2x.jpg
,4030,Letang,Kris,58,D,"6'0""",201,1987-04-24,31,"Montreal, QC",Canada,N,,,Letang_58,ASSIGNED_ROSTER,2005 by PIT with pick 1 in round 3 (62 overall),7250000 salary starting in 2017 on a 8 year contract,R,null,10,PIT,Pittsburgh,Penguins,https://nhl.bamcontent.com/images/headshots/current/168x168/8471724@2x.jpg
,4730,Letestu,Mark,55,C,"5'10""",195,1985-02-03,33,"Elk Point, AB",Canada,N,,,,ASSIGNED_ROSTER,,1800000 salary starting in 2017 on a 3 year contract,R,null,19,CBJ,Columbus,Blue Jackets,https://nhl.bamcontent.com/images/headshots/current/168x168/8473914@2x.jpg
,13907,Lettieri,Vinni,95,C,"5'11""",195,1995-02-06,23,"Excelsior, MN",USA,Y,,,,ASSIGNED_ROSTER,,832500 salary starting in 2017 on a 2 year contract,R,null,9,NYR,New York,Rangers,https://nhl.bamcontent.com/images/headshots/current/168x168/8479968@2x.jpg
,14138,Letunov,Maxim,,C,"6'4""",180,1996-02-19,22,Moscow,Russia,N,,,,ASSIGNED_ROSTER,,,L,null,26,SJS,San Jose,Sharks,
,4597,Lewis,Trevor,22,C,"6'1""",205,1987-01-08,31,"Salt Lake City, UT",USA,N,,,trevorlewis22,ASSIGNED_ROSTER,2006 by LAK with pick 17 in round 1 (17 overall),2000000 salary starting in 2017 on a 4 year contract,R,null,28,LAK,Los Angeles,Kings,https://nhl.bamcontent.com/images/headshots/current/168x168/8473453@2x.jpg
,11494,Liambas,Mike,51,LW,"5'10""",196,1989-02-16,29,"Toronto, ON",Canada,N,,,,INJURY_LIST,,650000 salary starting in 2017 on a 1 year contract,L,null,29,ANA,Anaheim,Ducks,https://nhl.bamcontent.com/images/headshots/current/168x168/8475436@2x.jpg
,4887,Lindback,Anders,29,G,"6'6""",215,1988-05-03,30,Gävle,Sweden,N,,,,ASSIGNED_MINORS,2008 by NSH with pick 26 in round 7 (207 overall),650000 salary starting in 2017 on a 1 year contract,null,L,18,NSH,Nashville,Predators,https://nhl.bamcontent.com/images/headshots/current/168x168/8474765@2x.jpg
,5533,Lindberg,Oscar,24,C,"6'1""",202,1991-10-29,26,Skellefteå,Sweden,N,,,,ASSIGNED_ROSTER,2010 by PHX with pick 27 in round 2 (57 overall),1600000 salary starting in 2017 on a 2 year contract,L,null,142,VGK,Vegas,Golden Knights,https://nhl.bamcontent.com/images/headshots/current/168x168/8475715@2x.jpg
,9054,Lindberg,Tobias,46,RW,"6'3""",215,1995-07-22,22,Stockholm,Sweden,N,,,,ASSIGNED_OTHER,2013 by OTT with pick 11 in round 4 (102 overall),650000 salary starting in 2017 on a 3 year contract,L,null,142,VGK,Vegas,Golden Knights,https://nhl.bamcontent.com/images/headshots/current/168x168/8477427@2x.jpg
,13657,Lindblom,Oskar,54,LW,"6'1""",191,1996-08-15,21,Gavle,Sweden,N,,,,ASSIGNED_ROSTER,,832500 salary starting in 2017 on a 3 year contract,null,null,6,PHI,Philadelphia,Flyers,https://nhl.bamcontent.com/images/headshots/current/168x168/8478067@2x.jpg
,5471,Lindbohm,Petteri,48,D,"6'3""",198,1993-09-23,24,Helsinki,Finland,N,,,PetteriLindbohm,ASSIGNED_OTHER,2012 by STL with pick 25 in round 6 (176 overall),,L,null,17,STL,St. Louis,Blues,https://nhl.bamcontent.com/images/headshots/current/168x168/8476989@2x.jpg
